,Unnamed: 0,Adapter,Audio Jack Combo,Battery,Bluetooth,Brand,Card Reader,Category,Color(s),Dimensions (W x D x H),Display,Extra M.2 Slot,Graphics,HDMI,Index,Keyboard,LAN,Manufacturing Warranty,Memory,Name,Operating System,Optical Drive,Price,Processor,Storage,Subcategory,Supported SSD Type,USB (s),WebCam,Weight,Wi-Fi,Audio,Extra RAM Slot,Office,Special Feature,Chipset,Extra HDD Slot,VGA,Body Material
178,,65 W AC power adapter,2.0 headphone/microphone combo,"3-cell, 41 Wh Li-ion Battery",Bluetooth 5,HP,,Laptop,Golden, 30.9 x 20.5 x 1.77 cm,"13.3"" FHD backlit (1920 x 1080) Display",,Intel UHD Graphics,HDMI x 1,1179.0,Backlit Keyboard,,02 years International Limited Warranty (Terms & condition Apply As Per HP),16GB DDR4 Ram,"HP Pavilion 13-bb0072TU Core i7 11th Gen 13.3"" FHD Laptop",Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",512GB SSD,Ultrabook,,SuperSpeed USB Type-C 2 SuperSpeed USB Type-A 5Gbps,HP True Vision 720p HD camera with integrated dual array digital microphones,1.24kg,Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi, 2.0 headphone/microphone combo,,"Microsoft Office Home & Student
",,,,,
179,,,"3.5 mm headphone jack, Dual far-field Studio Mics, Omnisonic Speakers with Dolby Audio Premium,",Up to 11.5 hours of battery life ,5.0,Mi,,Laptop,Platinum Silver,12.1” x 8.8” x .57” (308 mm x 223 mm x 14.5 mm),"13.5-Inch (2256x1504) PixelSense MultiTouch Display
",,Intel Iris Plus Graphics,,1180.0,,,01 Year Warranty,8GB LPDDR4x RAM,"Microsoft Surface Laptop 3 Core i5 10th Gen 8GB RAM 128GB SSD 13.5"" Multi Touch Display",Windows 10 Home,No,,"Intel Core i5-1035G7 Processor (6M Cache, 1.20 GHz up to 3.70 GHz)
",128GB SSD,Ultrabook,,"1 x USB-A, 
1 x USB-C
","Windows Hello face authentication camera (front-facing)
720p HD f2.0 camera (front-facing)",1.265Kg,Wi-Fi 6 (802.11ax),"3.5 mm headphone jack, 
Dual far-field Studio Mics, 
Omnisonic Speakers with Dolby Audio Premium,",,,,,,,
180,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",1x 3.5mm Combo Audio Jack,"63WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.0 (Dual-band) 2x2,Asus,Micro SD card reader,Laptop,"Pine Gray
","31.90 x 19.90 x 1.59 ~ 1.59 cm (12.56"" x 7.83"" x 0.63"" ~ 0.63"")","14.0-inch, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Screen-to-body ratio: 92 % Display
",,"Intel Iris Xe Graphics
",1x HDMI 2.0b,1181.0,"Backlit Chiclet Keyboard
1.4mm Key-travel
1.35mm Key-travel
Support NumberPad",,"02 years International Limited Warranty (Terms & condition Apply As Per Asus)
",16GB LPDDR4X RAM onboard,"Asus ZenBook 14 UX435EA Core i7 11th Gen 14"" FHD Laptop","Windows 10
",,,"Intel Core i7-1165G7 Processor (12MB Cache, 2.80 GHz up to 4.70 GHz)
",512GB M.2 NVMe PCIe 3.0 G3 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",1.19 kg (2.62 lbs),Wi-Fi 6(802.11ax),"Audio by ICEpower
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",,,,,,,
181,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal","Built-in speaker
Built-in array microphone","67WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.0,Asus,Micro SD card reader x 1,Laptop,Pine Grey,"30.42 x 20.3 x 1.39 ~ 1.39 cm (11.98"" x 7.99"" x 0.55"" ~ 0.55"")","13.3-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 450nits, sRGB: 100%, Screen-to-body ratio: 88 ％",N/A,Intel Iris Plus Graphics with 1.30GHz,1x HDMI 2.0b,1182.0,"Illuminated Keyboard with NumberPad
",,02 years International Limited Warranty (Terms & condition Apply As Per Asus),16GB 3200MHz LPDDR4X RAM (on board),Asus ZenBook 13 UX325EA Core i7 11th Gen 13.3” FHD Laptop with Windows 10,Windows 10 - 64 bit,N/A,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)",512GB M.2 NVMe PCIe 3.0 SSD with TPM,Ultrabook,M.2 NVMe PCIe 3.0,1x USB 3.2 Gen 1 Type-A,CMOS HD-IR+RGB WebCam,1.07 kg (2.36 lbs),Wi-Fi 6 (802.11ax),"Audio by ICEpower
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",N/A (Not Up gradable),,,,,,
182,," 65W AC Adapter,",Built-in array microphone,"67WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.0,Asus,Micro SD card reader x 1,Laptop,Pine Grey,"31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","14.0” FHD (1920X1080) LED BACKLIT DISPLAY 16:9, IPS-LEVEL, ANTI GRARE DISPLAY, 400 NITS, 100% sRGB, 90% SCREEN TO BODY RATIO
",N/A,Intel Iris Xe Graphics with 1.30GHz,1x HDMI 2.0b,1183.0,Illuminated Keyboard with NumPad,,02 Years Warranty (Battery & Adapter 1 Year),16GB 3200MHz LPDDR4X RAM (On Board),Asus ZenBook 14 UX425EA Core i7 11th Gen 14” FHD Laptop with Windows 10,Windows 10,N/A,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)",512GB PCIe G3 NVMe SSD,Ultrabook,PCIeG3 NVMe,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery
",CMOS HD IR RGB WebCam,1.13 kg (2.49 lbs),Wi-Fi 6 (802.11ax) 2 x 2,"Smart Amp Technology
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",N/A (Not Up Gradable),,,,,,
183,,,1x Headphone-out/Mic-in Combo,68 Wh,Bluetooth v5.1,Samsung,"MicroSD Card Reader, up to 2TB for SD",Laptop,Mystic Navy,"11.91"" x 7.95"" x 0.45""","13.3"" FHD (1920 x 1080) Super AMOLED touch display
",,Intel Iris Xe Graphics,,1184.0,,,1 year warranty,8GB LPDDR4x RAM,"Samsung Galaxy Book Pro 360 Core i7 11th Gen 2-in-1 13.3"" FHD Touch Laptop",Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",256GB SSD,Ultrabook,,"1x Thunderbolt 4
2x USB Type-C",720p HD,2.34 lb,"Wi-Fi 6E (Gig+), Intel 802.11 ax 2x2","AKG Stereo Speakers
SmartAmp
(1.5W x 2 )
Realtek High Definition Audio",,,Fingerprint Reader,,,,
184,,"65W power adapter
Plug Type: ø4.5 (mm)
(Output: 19V DC, 3.42A, 65W)
(Input: 100-240V AC, 50/60Hz universal)",1 x Audio combo jack,"70WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.0 2x2,Asus,1 x MicroSD card reader,Laptop,Celestial Blue,"Height: 1.99cm (0.78 inches)
Width: 32.3cm (12.72 inches)
Depth: 22.3cm (8.78 inches)","14” LED-backlit Full HD (1920 x 1080) 16:9 Anti-glare, Pantone Validated, Display
3.5mm-thin bezel with 90% screen-to-body ratio
100% sRGB",N/A,Intel UHD Graphics 620,1 x HDMI 1.4,1185.0,"ILLUMINATED Keyboard
ScreenPad Plus (12.65"" 1920 x 515 IPS-level Panel Support Stylus)
",,02 Years International Limited Warranty (Terms & condition Apply As Per Asus),"8GB LPDDR3 on board RAM
","Asus ZenBook Duo UX481FA Core i7 10th Gen 512GB SSD 14"" Dual Display Laptop",Windows 10,No,,"Intel Core i7-10510U Processor (8M Cache, 1.80 GHz up to 4.90 GHz)","512GB M.2 NVMe PCIe 3.0 SSD
",Ultrabook, M.2 NVMe PCIe 3.0,"1 x USB 3.1 Gen 2 Type-C (up to 10Gbps)
1 x USB 3.1 Gen 2 Type-A (up to 10Gbps)
1 x USB 3.1 Gen 1 Type-A (up to 5Gbps)","HD camera with IR CMOS HD IR+RGB CAMERA function to support Windows Hello
Without privacy shutter
",1.5kg (3.3 pounds),"Wi-Fi 6 (802.11ac)
","Audio by ICEpower
Smart Amp Technology
Built-in speaker
Built-in array microphone//harman/kardon (Premium)",N/A,,,,,,
185,,65 Watt AC Adapter,1 x Stereo headphone/microphone combo jack,3 Cell 53 WHr Long Life Battery,Bluetooth 5,HP,Yes,Laptop,Silver,12.73 x 8.44 x 0.7 in,"14"" diagonal FHD LED UWVA Anti-Glare (1920x1080)(250 Nits)",N/a,Intel Iris Xe Graphics ,1 x HDMI 2.0b,1186.0,spill-resistant Premium Keyboard,,03 years International Limited Warranty (Terms & condition Apply As Per HP),16GB DDR4 3200Mhz RAM,"HP EliteBook 840 G8 Core i7 11th Gen 16GB RAM, 512GB SSD 14"" FHD Laptop with Windows 10 Pro",Windows 10 Pro,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",512GB PCIe NVMe SSD,Ultrabook,PCIe NVMe,"2 x Thunderbolt 4 with USB4 Type-C 40Gbps signaling rate (USB Power Delivery, DisplayPort 1.4); 
2 x SuperSpeed USB Type-A 5Gbps signaling rate (1 charging); ",HD Webcam,Starting at 2.92 lb ,Intel AX201 Wi-Fi 6 (2x2),"Audio by Bang & Olufsen, dual stereo speakers, 3 multi array microphone",,,,,,,
186,,,1x Headphone-out/Mic-in Combo,68 Wh,Bluetooth v5.1,Samsung,"MicroSD Card Reader, up to 2TB for SD",Laptop,Mystic Bronze,"11.91"" x 7.95"" x 0.45""","13.3"" FHD (1920 x 1080) Super AMOLED touch display
",,Intel Iris Xe Graphics,,1187.0,,,1 year warranty,16GB RAM LPDDR4x RAM (Onboard),"Samsung Galaxy Book Pro 360 Core i7 11th Gen 16GB RAM 512GB SSD 2-in-1 13.3"" FHD Touch Laptop",Windows 11,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",512GB M.2 PCIe 3.0 SSD,Ultrabook,,"1x Thunderbolt 4
2x USB Type-C",720p HD,2.34 lb,Intel 802.11 ax 2x2,"AKG Stereo Speakers
SmartAmp
(1.5W x 2 )
Realtek High Definition Audio",,,Fingerprint Reader,,,,
187,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",1x 3.5mm Combo Audio Jack,"63WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.0 (Dual-band) 2x2,Asus,Micro SD card reader,Laptop,"Pine Gray
","31.93 x 20.17 x 1.49 ~ 1.56 cm (12.57"" x 7.94"" x 0.59"" ~ 0.61"")","14.0-inch, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Screen-to-body ratio: 92 % Display
",,"Intel Iris Xe Graphics
",1x HDMI 2.0b,1188.0,"Backlit Chiclet Keyboard
1.4mm Key-travel
Support NumberPad",,"02 years International Limited Warranty (Terms & condition Apply As Per Asus)
",16 GB LPDDR4X RAM onboard,"Asus ZenBook 14 UX435EAL Core i7 11th Gen 1 TB SSD 14"" FHD Laptop","Windows 10
",,,"Intel Core i7-1165G7 Processor (12MB Cache, 2.80 GHz up to 4.70 GHz)
",1 TB PCIe G3 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",0.98 kg (2.16 lbs),Wi-Fi 6(802.11ax),"Audio by ICEpower
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",,,,,,,
188,,65 W AC power adapter,1 x headphone/microphone combo,"3-cell, 51 Wh Li-ion polymer Battery, Up to 10 hours Battery life mixed usage


",Bluetooth 5,HP,1 x microSD media card reader,Laptop,Silver,30.65 x 19.46 x 1.69 cm,"13.3"" diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, micro-edge, BrightView, 400 nits, 100% sRGB",,GeForce MX450 with 2GB GDDR5 Graphics,,1189.0,Full-size island-style backlit natural silver keyboard,,02 years International Limited Warranty (Terms & condition Apply As Per HP),16GB DDR4 SDRAM (onboard),"HP Envy 13-ba1023tx Core i7 11th Gen MX450 2GB Graphics 13.3"" FHD Touch Laptop",Windows 10 Home 64,N/A,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)
","512 GB PCIe NVMe M.2 SSD
",Ultrabook,,"1 x Thunderbolt 4 with USB4 Type-C 40Gbps signaling rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge);
1 x SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 
1 x SuperSpeed USB Type-A 5Gbps signaling rate",HP Wide Vision 720p HD camera with camera shutter and integrated dual array digital microphones,Starting at 1.31 kg,Intel Wi-Fi 6 AX201 (2x2) ,Audio by Bang & Olufsen; Dual speakers; HP Audio Boost,,,,"Intel Integrated SoC
",,,
189,,,"1 x 1/8"" / 3.5 mm Headphone/Microphone Input/Output",Up to 11.5 Hours,5.0,Mi,,Laptop,Matt Black,30.73 x 22.35 x 1.45 cm,"Panel Type: Unspecified LCD
Size: 13.5""
Aspect Ratio: 3:2
Resolution: 2256 x 1504
Touchscreen: Yes",,Intel Iris Plus Graphics,,1190.0,"Notebook Keyboard
TouchPad",,01 Year Warranty,16 GB LPDDR4x RAM,"Microsoft Surface Laptop 3 10th Gen Core i7, 16Gb, 256GB 13.3” Multi-touch #VEF-00037",Genuine Windows 10,No,,"Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",256GB SSD,Ultrabook,,"1 x USB Type-A
1 x Unspecified USB",User-Facing: 720p,1.29 kg,Wi-Fi 6 (802.11ax),"Built-In Speakers: Yes
Built-In Microphones: 2 x Far-Field",,,,,,,
190,,"65 W USB Type-C power adapter
",1 x headphone/microphone combo,"4-cell, 60 Wh Li-ion polymer battery, Up to 12 hours, 235 g Battery weight	

",Bluetooth 5,HP,1 x microSD media card reader,Laptop,Poseidon blue,"30.67 x 19.45 x 1.69 cm
","13.3"" diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, micro-edge, anti-reflection Corning Gorilla Glass NBT, 400 nits, 100% sRGB",N/A,"Intel Iris Xe Graphics
",,1191.0,"Full-size, backlit, poseidon blue keyboard",,01 year International Limited Warranty (Terms & condition Apply As Per HP),16 GB LPDDR4-3200 MHz RAM (onboard),"HP Spectre x360 Convertible 13-aw2148TU Core i7 11th Gen 13.3"" FHD Touch Laptop",Windows 10 Home,N/A,,"Intel Core i7-1165G7 (2.80 GHz up to 4.7 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 4 cores)",512 GB PCIe NVMe M.2 SSD,Ultrabook,PCIe NVMe M.2,"2x Thunderbolt 4 with USB4 Type-C 40Gbps signaling rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge); 
1x SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge)",HP True Vision 720p HD IR camera with integrated dual array digital microphones,Starting at 1.27 kg,Intel Wi-Fi 6 AX201 (2x2),Audio by Bang & Olufsen; Dual speakers; HP Audio Boost 2.0,N/A,,,"Intel Integrated SoC
",,,
191,,,1x Headphone-out/Mic-in Combo,68 Wh,Bluetooth v5.1,Samsung,"MicroSD Card Reader, up to 2TB for SD",Laptop,Mystic Navy,"13.97 x 8.98 x 0.47""","15.6"" FHD (1920 x 1080) Super AMOLED touch display
",,Intel Iris Xe Graphics,,1192.0,,,1 year warranty,8GB LPDDR4x RAM,"Samsung Galaxy Book Pro 360 Core i7 11th Gen 2-in-1 15.6"" FHD Touch Laptop",Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",512GB SSD,Ultrabook,,"1x Thunderbolt 4
2x USB Type-C",720p HD,3.06 lb,"Wi-Fi 6E (Gig+), Intel 802.11 ax 2x2","AKG Stereo Speakers
SmartAmp
(1.5W x 2 )
Realtek High Definition Audio",,,Fingerprint Reader,,,,
192,,65 W power adaptor Plug Type: USB-C,Dual-speaker Harman Kardon-certified audio system ASUS SonicMaster stereo audio system with surround-sound; smart amplifier.,67 Wh 4-cell lithium-polymer battery,Bluetooth 5.0,Asus,,Laptop,Jade Black,"30.50 x 21.10 x 1.19 ~ 1.39 cm (12.01"" x 8.31"" x 0.47"" ~ 0.55"")",13.3” OLED 4K (3840 x 2160) 16:9 slim-bezel NanoEdge touchscreen 3.9 mm-thin side bezel1 178° wide-view technology 100% DCI-P3,,Intel Iris Xe Graphics,1 x Standard HDMI,1193.0,"Edge-to-edge design, full-size backlit, with 1.4 mm key travel",,02 years International Limited Warranty (Terms & condition Apply As Per Asus),16 GB 3200MHz LPDDR4x RAM,Asus ZenBook Flip S UX371EA Core i7 11th Gen 13.3” 4K Touch Laptop,Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80GHz up to 4.70GHz)",1 TB PCIe NVMe 3.0 x4 M.2 SSD,Ultrabook,,"2 x Thunderbolt 4 USB-C (up to 40 Gbps) 
1 x USB 3.2 Gen 1 Type-A (up to 5 Gbps)",IR webcam with Windows Hello support,With standard display approx. 1.2 kg (approx. 2.65 pounds),Intel WiFi 6 with Gig+ performance (802.11ax),"SonicMaster
Smart Amp Technology
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",,,,,,,
193,,90W adapter,1x Mic-in/Headphone-out Combo Jack,3-Cell Li-Polymer 52 Battery (Whr),Bluetooth v5.1,MSI,1x Micro SD,Laptop,Ink Black,319 x 219 x 15.9 mm,"14"" UHD (3840 x 2160), 60Hz 100% Adobe
180⁰ Rotation, IPS-Leve Thin Bezel",N/A,"GTX1650 Ti Max-Q, GDDR6 4GB Graphics",,1194.0,"Backlight Keyboard (Single-Color, White)",,2 Year Warranty Term for Gaming (SEA),16GB LPDDR4 RAM onboard. Upgradeable up to Max 32GB,"MSI Summit E14 A11SCS Core i7 11th Gen GTX1650 Ti Max-Q 4GB Graphics 14"" UHD Laptop",Windows 10 Home Ultra,N/A,,"Intel Core i7-1185G7 Processor (12MB Cache, 1.20 GHz up to 4.80 GHz, with IPU)",1TB NVMe PCIe Gen4x4 SSD,Ultrabook,,"2x Type-C (USB4 / DP / Thunderbolt 4) with PD charging
1x Type-A USB2.0",IR HD type (30fps@720p),1.32 kg,802.11 ax Wi-Fi 6,2x 2W Speaker,N/A,,,,,,Metal
194,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",1 x Audio combo jack,"67WHrs, 4S1P, 4-cell Li-ion Battery",Bluetooth 5.0 ,Asus,1 x Micro SD card reader,Laptop,Jade Black,"30.60 x 22.40 x 1.57 ~ 1.57 cm (12.05"" x 8.82"" x 0.62"" ~ 0.62"")","Touch screen, 13.9-inch UHD, -, 3300 x 2200 3:2, IPS-level Panel, Glossy display, LED Backlit, 500nits, DCI-P3: 100%, Pantone Validated, Screen-to-body ratio: 92 %
",,"Intel Iris Xe Graphics
",1x HDMI 1.4,1195.0,Illuminated Keyboard with NumPad,,02 years International Limited Warranty (Terms & condition Apply As Per Asus),16GB 3200MHz LPDDR4X on board,Asus ZenBook S UX393EA Core i7 11th Gen 13.9” UHD Touch Laptop,Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)","1TB M.2 NVMe PCIe 3.0 SSD
",Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display/power delivery","CMOS HD-IR+RGB WebCam
",1.35 kg (2.98 lbs),Wi-Fi 6 (802.11ax),,,,,,,,
195,,HUAWEI 65 W USB-C Power Adapter,3.5 mm headset and microphone jack x 1,"Material: Lithium polymer
Capacity: 56 Wh (rated capacity)
Up to 13 hours local video playback

Note: Battery life may vary based on different usage","Bluetooth: BT 5.0
Compatible with BT 4.2, BT 4.1, BT 4.0, BT 3.0 and BT 2.1 + EDR",Huawei,,Laptop,Space Gray,"Width: 304 mm
Depth: 217 mm
Height: 14.6 mm","13.9 inches, LTPS, Screen-to-body ratio: 91%, 3000 x 2000, 260 PPI, 100% sRGB colour gamut (Typical), Contrast ratio: 1500:1, Maximum brightness: 450 nits (Typical), Light sensor, Viewing angle: 178 degrees, Aspect ratio: 3:2, 10-point multi-touch sensitive screen with finger gesture screenshot

",,NVIDIA GeForce MX250 with 2 GB GDDR5 Graphics,,1196.0,"Full-size backlit chiclet keyboard
Fingerprint power button
Touchpad with multi-touch",,02 years warranty,16GB LPDDR3 2133MHz RAM,"Huawei Matebook X Pro Core i7 10th Gen MX250 2GB Graphics 13.9"" 3k Touch Laptop ",Windows 10 Home,,,"Intel Core i7-10510U Processor (8M Cache, 1.80 GHz up to 4.90 GHz)",1TB NVMe PCIe SSD,Ultrabook,,"USB-C x 2 (support data, charging and DisplayPort)
USB-A 3.0 x 1","1 MP recessed camera
Video Recording / Video Chat
Camera Indicator",Approx. 1.33 kg,"IEEE 802.11a/b/g/n/ac
2.4 GHz and 5 GHz
2 x 2 MIMO
WPA / WPA2 / WEP","Speaker x 4
Microphone x 4",,,,,,,
196,,"65 W USB Type-C power adapter
",1 x headphone/microphone combo,"4-cell, 60 Wh Li-ion polymer battery, Up to 12 hours, 235 g Battery weight	

",Bluetooth 5,HP,1 x microSD media card reader,Laptop,Nightfall Black,"30.67 x 19.45 x 1.69 cm
","13.3"" diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, micro-edge, anti-reflection Corning Gorilla Glass NBT, 400 nits, 100% sRGB",N/A,"Intel Iris Xe Graphics
",,1197.0,"Full-size, backlit, poseidon blue keyboard",,"1 year Warranty (Battery & Adapter 6 Months)
(Terms & condition Apply As Per HP)",16 GB LPDDR4-3200 MHz RAM (onboard),"HP Spectre x360 Convertible 13t-aw200 Core i7 11th Gen 13.3"" FHD Touch Laptop",Windows 10 Home,N/A,,"Intel Core i7-1165G7 (2.80 GHz up to 4.7 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 4 cores)",512 GB PCIe NVMe M.2 SSD,Ultrabook,PCIe NVMe M.2,"2x Thunderbolt 4 with USB4 Type-C 40Gbps signaling rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge); 
1x SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge)",HP True Vision 720p HD IR camera with integrated dual array digital microphones,Starting at 1.27 kg,Intel Wi-Fi 6 AX201 (2x2),Audio by Bang & Olufsen; Dual speakers; HP Audio Boost 2.0,N/A,,,"Intel Integrated SoC
",,,
197,,,Yes,,"Bluetooth 5.0
",Lenovo,,Laptop,Iron Gray/ Mica,319.3 x 197.4 x 12.2 mm,14.0'' Ultra HD (3840x2160) LED Non Touch & Anti Glare Display,,Intel Iris Plus Graphics,,1198.0,Backlit Keyboard,,01 year International Limited Warranty (Terms & condition Apply As Per Lenovo),16GB DDR4 RAM,Lenovo Yoga S940 Core i7 10th Gen 14 Inch UHD Laptop with Genuine Windows 10,Windows 10 Home,,,"Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",1TB NVMe SSD,Ultrabook,,"2 x USB-C Thunderbolt™
USB-C (DC-in)
USB 3.1",IR & 720p HD,Starting at 1.2 kg / 2.65 lb,802.11 AC 1 x 1 & 2 x 2,,,,,,,,
198,,"65W 3-pin USB-C, supports RapidCharge",1 x Combo Audio / Microphone Jack,"4 Cell, 51Wh Internal Battery",Bluetooth 5.1,Lenovo,,Laptop,Pure Black,"12.71"" x 8.54"" x 0.58"" / 323 x 217 x 14.95 (mm)
","14."" FHD (1920 x 1280) Anti-glare, 300 nits Display",N/A,Intel UHD 620 Graphics,1 x HDMI 1.4b,1199.0,"Backlit with white LED lighting
",,01 year International Limited Warranty (Terms & condition Apply As Per Lenovo),16GB DDR4L RAM (Not updateable),Lenovo ThinkPad X1 Carbon Core i7 10th Gen Laptop With Genuine Windows 10 Pro,Genuine Windows 10 professional,,,"Intel Core i7-10710U Processor (12M Cache, 1.10GHz up to 4.70GHz)",1TB SSD ,Ultrabook,,"2 x  USB 3.1 Gen 1 (one Always On),
2 x  USB 3.1 Type-C Gen 2 / Thunderbolt 3 (DisplayPort, Data transfer)
",20p HD Camera with microphone,Starting from 2.40 lbs (1.08 kg),"Intel 9560 802.11 AC (2 x 2)
","Dolby Atmos Speaker System
4 x 360-degree far-field microphones",N/A,,,,,,
199,,, 3.5mm headphone jack; 2 x Surface Connect ports,Yes,Bluetooth Wireless 5.0 technology,Mi,Full-size SDXC card reader,Laptop,Silver,,"13.5″ PixelSense Display 3000 x 2000, (267 PPI) 10 point multi-touch G5, Screen DefinitionFull HD
",N/A,"NVIDIA GeForce GTX 1650 with Max-Q Design w/4GB GDDR5 graphics memory
",,1200.0,,,01 year warranty,32GB 3733Mhz LPDDR4x RAM,"Microsoft Surface Book 3 Core i7 10th Gen GTX1650 4GB Graphics 13.5″ Multi-Touch, (SLK-00001) Silver 2020",Windows 10 Pro,,,"Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",512GB SSD,Ultrabook,,"USB2 x USB-A (version 3.1 Gen 2); 1 x USB-C (version 3.1 Gen 2 with USB Power Delivery revision 3.0)
",Camera Resolution (MP)5.0MP front-facing camera with 1080p HD video; 8.0MP rear-facing auto-focus camera with 1080p HD video,1.6kg,"Wireless Ready  Wi-Fi 6: 802.11ax compatible
",,,,,,,,
200,,Adapter	,1 x Headphone / mic combo,4 Cell Li-Polymer,Bluetooth 5.2 with vPro,Lenovo,,Laptop,Black,"323mm x 217mm x 14.9mm / 12.71"" x 8.54"" x 0.59""","14"" FHD+ (2220x1080) Anti-glare, 300 nits Display",N/A,Intel Iris Xe Graphics,1 x HDMI 1.4,1201.0,Backlit - US English,,"1 year International Limited Warranty (Terms & condition Apply As Per Lenovo).
", 16GB RAM 4266MHz RAM,"Lenovo ThinkPad X1 Carbon Gen 9 14"" FHD+ 11th gen i7 Processor 16GB Ram 512GB SSD Ultrabook Laptop",Windows 10 Pro,,,"Intel Core i7-1185G7 Processor with vPro (12M Cache, 3.00 GHz up to 4.80 GHz)",512GB SSD,Ultrabook,,"2 x USB-C 3.2 (Gen 2) Intel Thunderbolt? 3 (DisplayPort, Data transfer)
2 x USB 3.2 (Gen 1) (1 always on)

","HD 720p with ThinkShutter privacy cover
Optional: Hybrid Infrared (IR) & HD 720p with ThinkShutter",Starting at 2.40 lbs (1.09 kg),"Intel Wi-Fi 6 AX201 802.11AX (2 x 2)

","Dolby Atmos Speaker System
4 x 360-degree far-field microphones",,,Fingerprint Reader,,,,
